ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Contacts,WorkCountyOrParish,Work County Or Parish,The county or parish in which the contact's work is addressed.,,"String List, Single",,50,,County,,Condado o Distrito de Lugar de Trabajo,Active,426c900,150032,Open,CountyOrParish,No,,,2013-05-21,2013-08-09,,WorkCountyOrParish Field,https://ddwiki.reso.org/display/DDW17/WorkCountyOrParish+Field,1130877,,,"Address Label = ""Work""County = [value]"
Contacts,WorkPostalCode,Work Postal Code,The postal code of the contact's work.,,String,,10,,,,Código Postal de Lugar de Trabajo,Active,4e295e5,150029,,,No,,,2013-05-21,2012-12-12,,WorkPostalCode Field,https://ddwiki.reso.org/display/DDW17/WorkPostalCode+Field,1130883,,,"Address Label = ""Work""ZIP Code = [value]"
Contacts,WorkPostalCodePlus4,Work Postal Code Plus 4,The extension of the postal/zip code. i.e. +4,,String,,4,,,,Código Postal Más 4 de Lugar de Trabajo,Active,86ba896,150030,,,No,,,2013-05-21,2012-12-12,,WorkPostalCodePlus4 Field,https://ddwiki.reso.org/display/DDW17/WorkPostalCodePlus4+Field,1130889,,,"Address Label = ""Work""ZIP Plus 4 = [value]"
Contacts,WorkStateOrProvince,Work State Or Province,The state or province in which the contact's work is addressed.,,"String List, Single",,2,,,,Estado o Provincia de Hogar,Active,ba1e76b,150028,Open with Enumerations,StateOrProvince,No,,,2013-05-21,2015-08-12,,WorkStateOrProvince Field,https://ddwiki.reso.org/display/DDW17/WorkStateOrProvince+Field,1130895,,,"Address Label = ""Work""State = [value]"
Field,DisplayName,Display Name,"The display name for the field. SHOULD be provided in all cases where the use of display names is needed, even if the display name is the same as the underlying field name. The DisplayName MAY be a RESO Standard Display Name or a local one.",,String,,,,,,,Approved,60e66d9,,,,No,,,2021-12-08,2021-12-08,1.7.0,DisplayName Field,https://ddwiki.reso.org/display/DDW17/DisplayName+Field,1131135,,,
Field,FieldKey,Field Key,The key used to uniquely identify the Field.,,String,,,,,,,Approved,38858a6,,,,No,,,2021-12-08,2021-12-08,1.7.0,FieldKey Field (Field),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131116,1131116,,,
Field,FieldName,Field Name,"The name of the field as expressed in the payload. For OData APIs, this field MUST meet certain naming requirements and should be consistent with what’s advertised in the OData XML metadata (to be verified in certification). For example, ""ListPrice.""",,String,,,,,,,Approved,fd4b4e3,,,,No,,,2021-12-08,2021-12-08,1.7.0,FieldName Field (Field),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131128,1131128,,,
Field,ModificationTimestamp,Modification Timestamp,The timestamp when the field metadata item was last modified. This is used to help rebuild caches when metadata items change so consumers don't have to re-pull and reprocess the entire set of metadata when only a small number of changes have been made.,,Timestamp,,27,,,,,Approved,f07c5c2,,,,No,,,2021-12-08,2021-12-08,1.7.0,ModificationTimestamp Field (Field),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131141,1131141,,,
Field,ResourceName,Resource Name,"The name of the resource the field belongs to. This will be a RESO Standard Name, such as ""Property"", but may also be a non-standard local resource name.",,String,,,,,,,Approved,99c153e,,,,No,,,2021-12-08,2021-12-08,1.7.0,ResourceName Field (Field),https://ddwiki.reso.org/pages/viewpage.action?pageId=1131122,1131122,,,
HistoryTransactional,ChangedByMember,Changed By Member,The member who changed the history item.,,Resource,,,,,,,Active,7701978,,,,No,,,2020-01-06,2020-01-06,1.7.0,ChangedByMember Field,https://ddwiki.reso.org/display/DDW17/ChangedByMember+Field,1130614,ChangedByMemberKey,MemberKey,
HistoryTransactional,ChangedByMemberID,Changed By Member ID,"The local, well-know identifier of the member (user) who made the change.",,String,,25,,ChangedByAgentID,,Cambiado por ID de Miembro,Active,aa7d1c2,140004,,,No,,,2017-08-09,2017-01-17,,ChangedByMemberID Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130505,1130505,,,
HistoryTransactional,ChangedByMemberKey,Changed By Member Key,The unique identifier of the member (user) who made the change. This is a foreign key relating to the Member resource's MemberKey.,,String,,255,,ChangedByAgentKey,,Cambiado por Clave de Miembro,Active,fee4b8d,140015,,,No,,,2017-08-09,2017-01-17,,ChangedByMemberKey Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130511,1130511,,,
HistoryTransactional,ChangeType,Change Type,"Description of the last major change on the listing, i.e. price reduction, back on market, etc. May be used to display on a summary view of listing results to quickly identify listings that have had major changes recently.",,"String List, Single",,255,,,,Tipo de Cambio,Active,ff7c54a,140005,Open with Enumerations,ChangeType,No,,,2013-05-21,2012-12-12,,ChangeType Field,https://ddwiki.reso.org/display/DDW17/ChangeType+Field,1130498,,,
HistoryTransactional,ClassName,Class Name,Name of the class which this history record applies.,,String,,255,,,,Nombre de Clase,Active,1fc2140,140014,Open with Enumerations,ClassName,No,,,2014-07-03,2018-06-02,,ClassName Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130516,1130516,,,
HistoryTransactional,FieldKey,Field Key,The unique identifier of the field whose data is being changed. This is a foreign key relating to the field found in the resource per the ResourceName.,,String,,255,,,,Clave de Campo,Active,daf196b,140007,,,No,,,2015-07-21,2015-02-01,,FieldKey Field,https://ddwiki.reso.org/display/DDW17/FieldKey+Field,1130522,,,
HistoryTransactional,FieldName,Field Name,The name of the field whose data is being changed.,,String,,255,,,,Nombre de Campo,Active,249b5b3,140008,,,No,,,2013-05-21,2012-12-12,,FieldName Field,https://ddwiki.reso.org/display/DDW17/FieldName+Field,1130528,,,
HistoryTransactional,HistoryTransactionalKey,History Transactional Key,"A unique identifier for this record from the immediate source. This may be a number, or string that can include URI or other forms. This is the system you are connecting to and not necessarily the original source of the record.",,String,,255,,,,Clave Transaccional Histórica,Active,c23f847,140001,,,No,,,2015-07-21,2014-10-18,,HistoryTransactionalKey Field,https://ddwiki.reso.org/display/DDW17/HistoryTransactionalKey+Field,1130535,,,
HistoryTransactional,ModificationTimestamp,Modification Timestamp,Timestamp of the last major change on the listing (see also MajorChangeType).,,Timestamp,,27,,,,Marca de Tiempo de Modificación,Active,58f9962,140006,,,No,,,2016-06-21,2015-09-24,,ModificationTimestamp Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130540,1130540,,,
HistoryTransactional,NewValue,New Value,The new value applied to the named field.,,String,,8000,,,,Nuevo Valor,Active,ca5a494,140010,,,No,,,2013-05-21,2012-12-12,,NewValue Field,https://ddwiki.reso.org/display/DDW17/NewValue+Field,1130546,,,
HistoryTransactional,OriginatingSystem,Originating System,The originating system of the HistoryTransactional record.,,Resource,,,,,,,Active,66b4fa2,,,,No,,,2020-01-06,2020-01-06,1.7.0,OriginatingSystem Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130620,1130620,OriginatingSystemID,OrganizationUniqueId,
HistoryTransactional,OriginatingSystemHistoryKey,Originating System History Key,"The system key, a unique record identifier, from the Originating system. The Originating system is the system with authoritative control over the record. For example, the Multiple Listing Service where the History was input. There may be cases where the Source System (how you received the record) is not the Originating System. See Source System Key for more information.",,String,,255,,ProviderKey,,Clave Histórica de Sistema de Origen,Active,8668f80,140002,,,No,,,2016-06-21,2016-02-18,,OriginatingSystemHistoryKey Field,https://ddwiki.reso.org/display/DDW17/OriginatingSystemHistoryKey+Field,1130553,,,
HistoryTransactional,OriginatingSystemID,Originating System ID,"The RESO OUID's OrganizationUniqueId of the Originating record provider. The Originating system is the system with authoritative control over the record. For example; the name of the MLS where the History was input. In cases where the Originating system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,,,ID Sistema de Origen,Active,0ac32fe,140016,,,No,,,2016-06-21,2016-02-18,1.5.0,OriginatingSystemID Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130561,1130561,,,
HistoryTransactional,OriginatingSystemName,Originating System Name,The name of the Originating record provider. Most commonly the name of the MLS. The place where the History is originally input. The legal name of the company.,,String,,255,,"ProviderName, MLSID",,Nombre de Sistema de Origen,Active,d2e5582,140003,,,No,,,2016-06-21,2016-02-18,,OriginatingSystemName Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130567,1130567,,,
HistoryTransactional,PreviousValue,Previous Value,The value found in the named field prior to the change represented by this record.,,String,,8000,,,,Valor Anterior,Active,1157651,140009,,,No,,,2013-05-21,2012-12-12,,PreviousValue Field,https://ddwiki.reso.org/display/DDW17/PreviousValue+Field,1130571,,,
HistoryTransactional,ResourceName,Resource Name,The name of the resource which this history record applies.,,String,,255,,,,Nombre de Recurso,Active,9ed183d,140011,,,No,,,2014-07-03,2015-08-12,,ResourceName Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130578,1130578,,,
HistoryTransactional,ResourceRecordID,Resource Record ID,"The well known identifier of the related record from the source resource. The value may be identical to that of the Listing Key, but the Listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,"MLNumber, MLSNumber, ListingNumber, AgentID, OfficeID, ContactID",,ID de Registro de Recurso,Active,af57632,140013,,,No,,,2013-05-21,2012-12-12,,ResourceRecordID Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130585,1130585,,,
HistoryTransactional,ResourceRecordKey,Resource Record Key,"The primary key of the related record from the source resource. For example the ListingKey, AgentKey, OfficeKey, etc. This is the system you are connecting to and not necessarily the original source of the record. This is a foreign key from the resource selected in the ResourceName field.",,String,,255,,"SystemUniqueID, ImmediateSourceID",,Clave de Registro de Recurso,Active,8a2f7d5,140012,,,No,,,2015-07-21,2015-02-01,,ResourceRecordKey Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130590,1130590,,,
HistoryTransactional,SourceSystem,Source System,The source system of the HistoryTransactional record.,,Resource,,,,,,,Active,a5533a1,,,,No,,,2020-01-06,2020-01-06,1.7.0,SourceSystem Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130624,1130624,SourceSystemID,OrganizationUniqueId,
HistoryTransactional,SourceSystemHistoryKey,Source System History Key,"The system key, a unique record identifier, from the Source System. The Source System is the system from which the record was directly received. In cases where the Source System was not where the record originated (the authoritative system), see the Originating System fields.",,String,,255,,ProviderKey,,Clave de Historial Sistema Fuente,Active,88b4e12,140017,,,No,,,2016-06-21,2016-02-18,1.5.0,SourceSystemHistoryKey Field,https://ddwiki.reso.org/display/DDW17/SourceSystemHistoryKey+Field,1130596,,,
HistoryTransactional,SourceSystemID,Source System ID,"The RESO OUID's OrganizationUniqueId of the Source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,MLSID,,ID Sistema Fuente,Active,880dafc,140019,,,No,,,2016-06-21,2016-02-18,1.5.0,SourceSystemID Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130602,1130602,,,
HistoryTransactional,SourceSystemName,Source System Name,The name of the History record provider. The system from which the record was directly received. The legal name of the company.,,String,,255,,"ProviderName, MLSID",,Nombre Sistema Fuente,Active,2eac382,140018,,,No,,,2016-06-21,2016-02-18,1.5.0,SourceSystemName Field (HistoryTransactional),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130608,1130608,,,
InternetTracking,ActorCity,Actor City,The city location of the Actor as recorded by the source.,Actor,String,,50,,,,Ciudad Tercero,Active,444207e,425001,,,No,,,2017-08-09,2017-03-30,1.6.0,ActorCity Field,https://ddwiki.reso.org/display/DDW17/ActorCity+Field,1130594,,,
InternetTracking,ActorEmail,Actor Email,The email address of the Actor in this event.,Actor,String,,80,,,,Email Tercero,Active,85bf1e6,425002,,,No,,,2017-08-09,2017-03-30,1.6.0,ActorEmail Field,https://ddwiki.reso.org/display/DDW17/ActorEmail+Field,1130600,,,
InternetTracking,ActorID,Actor ID,"The local, well-known identifier the actor, provided by the source when applicable. This value may not be unique specifically in the case of aggregation systems, this value should be the human friendly identifier from the original system. Use of the ID may be common when the actor is an MLS or other software user. Otherwise, use the ActorKey or ActorKeyNumeric is recommended.",Actor,String,,25,,,,ID Tercero,Active,773b263,425003,,,No,,,2017-08-09,2017-03-30,1.6.0,ActorID Field,https://ddwiki.reso.org/display/DDW17/ActorID+Field,1130605,,,
InternetTracking,ActorIP,Actor IP,The recorded IP address of the Actor in this event. IPv4 addresses are 15 charaters and IPv6 addresses are a max of 39 characters. IP addresses should not omit leading zeros. i.e. 10.1.1.1 should appear as 010.001.001.001.,Actor,String,,39,,,,IP Tercero,Active,5b6f72c,425004,,,No,,,2017-08-09,2017-03-30,1.6.0,ActorIP Field,https://ddwiki.reso.org/display/DDW17/ActorIP+Field,1130613,,,
InternetTracking,ActorKey,Actor Key,"A unique identifier for this record from the immediate source. This is a string that can include URI or other forms. Alternatively use the MemberKeyNumeric for a numeric only key field. This is the local key of the system. When records are received from other systems, a local key is commonly applied. If conveying the original keys from the source or originating systems, utilize the SourceSystemActorKey and/or the OriginatingSystemActorKey.",Actor,String,,255,,,,Clave Tercero,Active,ef8f012,425005,,,No,,,2017-08-09,2017-03-30,1.6.0,ActorKey Field,https://ddwiki.reso.org/display/DDW17/ActorKey+Field,1130618,,,
InternetTracking,ActorLatitude,Actor Latitude,"The geographic latitude of some reference point for the location of the actor, specified in degrees and decimal parts. Positive numbers must not include the plus symbol.",Actor,Number,,12,8,,,Latitud Tercero,Active,135c690,425007,,,No,,,2017-08-09,2017-09-01,1.6.0,ActorLatitude Field,https://ddwiki.reso.org/display/DDW17/ActorLatitude+Field,1130625,,,
InternetTracking,ActorLongitude,Actor Longitude,"The geographic longitude of some reference point for the location of the actor, specified in degrees and decimal parts. Positive numbers must not include the plus symbol.",Actor,Number,,12,8,,,Longitud Tercero,Active,3abc838,425008,,,No,,,2017-08-09,2017-09-01,1.6.0,ActorLongitude Field,https://ddwiki.reso.org/display/DDW17/ActorLongitude+Field,1130631,,,
